transaction_amount;hour_of_day;is_weekend;num_items;customer_age;prev_transactions;distance_from_home;device_type;network_quality;is_first_transaction;store_type;velocity_score;is_fraud
107,57;2;0;2;18;1;46,65;0;100,0;0;0;7,5;0
115,44;3;0;4;29;7;2,43;1;99,44;0;0;2,4;0
22,61;2;0;5;57;3;7,16;0;76,82;0;0;2,28;0
61,86;2;1;2;54;3;21,18;0;80,16;0;0;5,01;1
1,0;3;0;4;41;1;31,78;0;56,57;0;0;4,99;0
123,77;3;0;1;40;13;13,26;0;89,46;0;1;1,76;0
183,57;3;0;1;68;3;51,43;0;57,27;0;1;5,03;0
72,82;3;1;4;39;13;25,79;1;51,29;0;1;4,4;0
1,84;3;0;2;35;4;32,44;0;61,45;0;0;2,69;0
33,36;2;0;2;43;0;1,09;0;73,23;0;0;4,77;1
133,27;2;0;3;18;0;5,59;1;88,26;0;0;4,99;0
139,32;3;0;2;39;1;4,14;1;61,78;0;0;7,0;0
151,34;2;0;2;24;2;61,21;0;60,73;0;0;3,33;0
44,0;2;0;2;20;12;59,07;0;95,42;0;1;9,32;0
140,7;2;0;2;25;8;10,41;0;71,14;0;0;5,69;0
178,96;2;0;6;52;1;2,04;0;73,04;0;0;6,34;0
113,2;3;0;4;18;9;41,77;1;77,12;0;0;4,99;0
97,73;3;0;5;20;6;68,23;1;49,51;0;0;7,79;0
15,63;2;0;1;48;3;8,44;1;71,72;0;0;7,66;0
146,78;2;0;4;23;2;4,38;2;63,01;0;0;1,4;0
82,84;3;0;5;35;2;1,75;0;50,96;0;1;5,97;0
38,54;2;0;2;62;3;9,96;2;59,51;0;0;4,77;0
125,27;2;0;3;38;2;7,29;2;81,03;0;0;4,08;0
139,89;2;0;5;28;3;34,49;1;75,31;0;0;0,0;1
99,48;3;0;3;24;1;27,66;2;52,08;0;1;4,26;0
69,32;3;0;4;35;13;7,0;1;75,31;0;0;6,23;0
1,0;3;0;2;32;3;1,15;0;58,06;0;0;5,72;0
78,21;1;0;3;25;1;4,22;0;74,2;0;0;7,37;0
164,75;2;1;2;31;7;10,96;2;68,97;1;0;4,23;0
99,48;3;0;2;46;0;9,39;0;83,69;0;0;4,21;0
84,09;2;1;3;34;0;68,23;0;60,38;0;0;7,85;0
99,48;3;0;2;57;3;31,79;2;60,57;0;1;4,99;0
125,41;2;1;2;44;3;18,15;2;73,79;0;0;4,96;0
66,04;2;1;4;35;4;68,23;2;41,8;0;0;6,14;0
89,29;1;0;4;33;9;3,82;1;60,39;0;1;5,63;0
198,82;2;0;1;35;5;4,57;0;79,33;0;0;4,99;0
60,76;2;0;4;24;0;24,32;0;93,19;0;1;3,38;0
124,6;2;0;1;19;5;6,38;2;83,2;0;0;5,34;0
99,28;3;0;6;18;3;1,76;2;95,33;0;0;4,99;0
144,45;2;0;4;24;13;40,9;2;82,5;0;0;3,7;0
189,83;3;0;3;27;3;8,45;0;78,42;0;0;2,01;0
113,03;2;1;4;41;13;7,25;0;81,21;0;1;5,31;0
115,38;2;0;0;44;11;11,34;2;100,0;0;0;7,59;0
113,87;2;0;4;48;1;6,05;0;100,0;0;0;4,99;0
30,9;1;0;4;18;1;1,53;0;78,06;0;0;4,99;0
99,48;2;1;2;48;0;2,13;1;74,35;1;0;4,99;0
72,14;2;0;4;62;4;5,44;2;75,58;0;1;4,0;0
108,59;3;0;2;57;3;62,16;0;75,31;0;0;3,65;0
101,9;2;0;5;37;0;19,93;1;82,41;0;0;4,99;0
100,39;3;0;3;54;1;29,12;0;62,96;0;0;6,26;0
116,07;3;0;5;21;2;17,32;1;89,43;0;0;4,99;0
38,79;1;0;4;59;1;6,31;1;59,21;0;0;5,73;0
105,53;2;1;4;54;1;2,27;0;100,0;0;0;6,13;0
37,78;2;0;2;47;10;0,58;1;92,39;0;0;4,99;0
197,66;3;0;5;28;0;22,18;0;37,61;0;1;3,43;0
99,48;3;0;7;35;1;15,7;0;50,19;0;0;6,19;0
46,01;2;0;3;49;11;10,54;0;75,31;0;1;3,74;0
74,03;1;1;3;50;6;10,02;0;43,2;0;0;3,04;0
8,97;3;0;3;39;12;13,48;0;79,64;0;0;10,95;0
134,31;2;1;2;18;3;23,27;2;89,32;0;1;7,42;0
1,0;2;0;1;23;8;66,58;2;41,61;0;0;4,99;0
117,18;3;0;6;18;4;10,48;0;82,22;0;1;3,8;0
89,04;3;0;4;35;8;45,5;0;54,34;0;1;3,31;0
183,89;3;0;3;35;3;13,13;1;63,4;0;1;6,88;0
99,48;2;0;6;35;2;9,07;0;75,9;0;0;8,24;0
99,48;1;0;3;47;1;20,39;0;77,11;0;1;5,94;0
100,44;3;0;3;35;2;13,46;1;67,42;0;1;4,27;0
110,63;3;1;2;35;5;33,48;0;75,4;0;0;6,44;0
150,95;2;0;3;38;5;3,34;1;69,35;1;1;4,53;0
159,71;2;0;4;39;1;6,82;0;32,78;0;0;5,19;0
30,02;3;0;2;27;13;68,23;0;71,73;0;0;7,34;0
28,49;2;0;4;19;11;17,32;2;35,3;0;0;5,19;0
155,41;2;0;2;33;0;38,48;0;82,31;1;1;6,45;0
219,58;3;0;2;53;5;65,09;0;68,79;0;0;5,64;0
108,27;3;0;2;36;1;17,32;1;93,41;0;0;3,78;0
106,83;3;0;3;18;10;26,3;0;75,31;0;1;8,39;0
24,85;2;0;3;35;0;36,92;0;75,31;0;0;4,99;0
117,09;2;0;2;38;3;20,9;0;78,62;0;1;8,1;0
124,46;3;0;3;18;5;52,7;0;75,07;0;1;2,66;0
103,39;3;0;2;48;3;33,05;1;77,6;0;0;4,03;0
99,48;1;0;3;44;8;33,84;0;74,1;0;0;6,05;0
188,41;2;0;5;35;2;38,71;2;64,19;0;0;2,58;0
118,38;1;1;3;31;11;20,09;1;52,4;0;1;0,0;0
61,06;3;0;3;18;5;9,2;0;75,31;0;1;2,7;0
176,44;3;0;1;31;13;68,23;1;40,5;0;0;3,16;0
127,6;3;0;2;42;13;11,5;0;100,0;0;0;2,69;1
144,2;2;0;2;35;3;33,98;2;75,31;1;0;5,98;0
99,48;2;0;2;43;0;68,23;1;86,58;0;1;5,18;1
99,42;1;0;0;42;5;1,13;2;73,51;0;0;8,64;1
131,48;2;0;3;56;0;12,05;0;84,43;0;0;4,14;0
191,48;2;0;3;25;4;34,6;2;79,2;0;0;7,31;0
109,81;3;0;1;26;1;1,53;1;78,52;0;0;7,03;0
219,58;3;0;1;18;2;10,12;2;85,28;0;1;7,32;1
208,16;3;0;3;35;3;25,39;0;79,13;0;1;4,25;0
1,0;2;0;4;37;0;16,93;0;100,0;0;0;4,99;0
84,24;2;0;3;53;6;37,66;0;75,31;0;0;4,99;0
151,63;1;0;6;47;4;15,78;0;45,82;0;0;5,03;1
72,56;3;0;1;18;2;68,23;1;75,31;0;0;4,99;0
86,01;2;1;2;21;4;50,73;0;48,09;0;0;1,28;0
141,21;2;0;3;35;4;14,54;2;55,52;0;1;3,68;0
91,94;1;0;3;59;1;1,87;0;63,5;0;0;5,38;0
128,49;1;0;6;35;5;6,18;0;91,7;0;0;4,8;0
133,57;1;0;3;18;3;68,23;0;83,95;0;0;4,69;0
77,34;3;0;2;54;13;68,23;2;100,0;1;1;5,97;0
200,61;2;0;3;39;1;15,77;0;60,8;0;1;3,14;1
169,55;3;0;2;18;0;2,54;0;88,23;0;1;3,31;0
55,14;3;1;6;35;2;68,23;1;51,72;0;1;2,82;0
99,48;3;0;9;42;4;8,26;0;75,31;0;0;6,3;0
110,93;1;0;4;40;0;68,23;2;84,06;0;0;7,01;0
38,37;2;0;3;27;4;30,37;1;53,85;1;0;4,9;0
123,6;2;1;2;19;3;5,09;1;84,31;0;0;5,89;0
62,88;3;0;2;37;6;14,86;2;49,36;0;0;4,99;0
28,85;3;0;7;28;0;46,87;1;78,54;0;0;4,99;0
110,57;1;0;2;33;12;53,31;2;100,0;0;1;0,56;0
1,0;3;0;6;35;6;14,45;0;97,29;0;1;1,56;0
110,97;1;0;4;36;3;15,71;2;51,04;0;1;3,0;1
123,46;1;0;3;20;2;1,17;0;97,2;0;0;4,09;0
1,0;3;0;3;65;3;46,02;1;82,85;1;0;4,62;0
117,99;2;0;3;30;2;7,86;1;100,0;1;0;3,74;0
80,68;3;0;3;32;2;6,71;0;67,94;0;0;4,99;0
122,42;2;0;3;54;7;68,23;0;59,3;0;1;4,99;0
186,23;1;0;3;20;3;26,05;0;70,69;0;0;0,0;1
86,77;3;1;2;35;1;38,24;0;70,96;0;0;4,99;0
155,35;2;0;3;35;8;4,56;2;100,0;0;0;6,47;0
69,01;2;0;1;35;0;9,79;0;97,21;0;1;6,6;0
121,39;3;0;3;35;1;17,32;2;100,0;0;0;4,9;0
33,07;3;0;6;42;1;17,32;0;75,31;0;0;4,99;0
1,0;3;0;3;20;1;27,22;2;97,58;0;1;4,62;0
76,94;2;0;3;27;1;3,39;1;54,7;0;0;2,51;0
98,63;3;0;4;70;1;50,08;1;89,29;0;0;4,99;1
117,06;2;0;1;25;3;17,32;0;100,0;0;0;4,99;0
72,39;2;0;3;19;3;42,1;2;74,99;0;1;4,99;0
65,38;3;0;4;34;10;27,3;1;79,65;0;0;4,96;0
116,28;1;1;4;40;3;68,23;0;75,31;0;0;3,62;0
70,91;3;0;5;35;5;42,39;0;100,0;0;0;3,11;0
54,8;2;0;4;33;7;3,23;0;91,58;0;0;3,64;0
44,59;2;1;3;35;1;8,57;2;75,31;0;1;4,99;0
64,1;2;0;3;23;1;17,32;0;60,3;0;0;4,37;0
149,72;3;0;2;45;5;25,07;0;55,63;0;0;4,65;0
145,67;2;0;3;46;6;14,82;0;68,59;0;0;6,1;0
54,71;2;0;3;45;8;12,32;1;100,0;1;0;7,77;0
122,47;1;0;4;18;3;25,66;2;55,65;0;0;5,65;0
99,48;1;0;1;22;5;35,23;0;84,6;0;0;1,47;0
99,54;2;0;1;50;2;19,52;1;80,91;0;1;0,87;1
42,32;2;0;4;18;2;20,05;0;96,17;0;0;3,33;0
119,62;3;0;0;34;5;35,23;0;68,64;0;0;2,22;0
104,14;3;0;0;18;3;0,91;0;93,54;0;1;4,99;0
1,0;1;0;1;24;2;3,52;0;75,31;0;0;3,25;0
72,39;2;0;0;59;6;19,69;0;98,79;0;0;7,09;0
95,06;2;0;7;38;8;12,01;0;66,65;1;0;5,61;0
54,6;3;0;0;38;1;42,61;2;41,05;0;1;4,99;0
141,97;2;0;2;69;7;17,32;0;41,96;0;0;1,32;0
79,51;2;0;1;32;6;28,44;0;43,75;1;0;4,99;0
124,84;1;0;3;64;3;59,66;0;81,42;1;0;3,83;0
22,86;2;0;1;39;0;10,78;0;71,16;0;0;4,99;0
82,32;3;0;2;40;1;47,44;1;73,17;0;0;4,28;0
58,24;2;0;5;43;1;18,9;0;100,0;0;0;5,39;0
72,69;3;0;3;34;2;32,58;1;52,48;0;1;6,0;0
83,46;3;1;2;35;0;52,36;0;67,26;0;0;0,83;0
76,67;3;0;2;44;2;50,8;1;70,49;0;1;5,8;0
142,24;2;0;3;50;1;7,52;0;83,67;0;0;6,55;0
162,34;1;1;5;35;2;55,14;1;78,0;1;0;4,74;0
43,7;3;0;2;29;2;17,1;1;66,96;1;0;6,35;0
14,34;2;0;0;43;7;11,17;2;59,91;1;0;6,91;0
43,31;2;0;2;47;2;25,47;1;75,31;0;1;2,09;0
99,48;2;0;5;43;12;34,91;1;77,08;0;0;3,51;0
46,46;3;0;5;31;1;4,32;1;95,82;0;1;5,83;0
154,51;3;0;5;29;0;33,63;0;88,25;1;1;6,27;0
165,78;3;0;2;35;0;17,32;0;56,3;0;0;7,27;0
180,61;2;0;1;25;8;17,32;0;100,0;0;0;4,19;0
99,48;1;0;4;50;8;68,23;2;55,81;0;0;0,55;0
78,71;3;0;6;31;0;5,17;0;89,74;0;0;4,27;0
110,04;2;0;3;25;0;6,84;0;47,72;0;0;5,38;0
113,35;2;0;3;37;13;3,72;0;40,82;0;0;3,91;0
114,68;2;0;1;35;8;3,75;1;70,16;0;0;4,04;0
126,55;3;0;4;18;13;33,91;0;81,38;0;0;4,99;0
99,48;3;0;3;37;10;22,99;0;100,0;0;1;7,48;0
13,71;3;0;4;23;5;17,32;0;75,7;0;1;2,22;0
83,3;1;0;4;46;1;7,68;1;44,65;0;1;3,02;0
43,51;3;0;0;28;5;17,32;2;86,14;0;0;5,52;0
85,75;3;0;2;44;1;17,32;0;75,31;0;0;4,99;0
39,16;1;0;5;35;0;68,23;2;100,0;0;0;6,61;0
146,3;1;0;3;44;1;56,25;1;68,53;0;0;4,32;0
141,01;2;0;2;37;12;1,78;2;79,66;0;1;4,27;1
76,21;2;0;2;53;4;31,83;0;49,35;0;0;4,79;0
180,82;2;0;3;59;4;7,25;0;75,79;1;0;5,05;0
135,41;3;0;2;30;1;38,71;1;85,55;1;1;7,67;0
53,89;2;0;1;37;9;5,84;0;73,93;0;0;5,32;0
125,51;3;0;7;41;12;21,83;0;100,0;0;0;1,9;0
46,79;3;0;5;38;3;5,65;1;75,31;0;0;0,56;0
202,11;1;1;4;22;4;51,85;0;84,6;0;1;0,94;0
116,88;2;1;3;18;10;54,1;1;82,07;0;0;4,99;0
83,76;2;0;2;35;1;16,28;0;96,8;0;0;2,58;0
144,75;2;1;3;35;7;23,63;1;68,18;0;0;5,04;0
219,58;3;0;3;34;3;32,52;0;85,92;0;0;4,99;0
1,23;1;0;4;28;2;44,0;0;73,52;0;1;3,74;1
72,6;1;0;1;42;13;28,67;1;50,7;0;0;8,67;0
132,04;1;0;3;36;0;46,34;2;80,35;0;0;4,31;0
99,48;2;0;1;35;3;25,61;0;77,92;0;1;3,31;0
119,34;3;0;2;18;3;17,32;0;88,3;0;0;5,25;0
136,68;2;1;3;39;12;31,75;2;67,2;1;1;7,11;0
56,69;3;0;8;26;0;9,7;0;95,91;0;1;9,39;0
68,19;2;0;3;60;8;28,67;1;50,44;0;0;6,2;0
128,66;2;0;2;28;5;8,05;2;67,05;1;0;6,25;0
11,96;2;0;1;33;1;1,47;0;100,0;0;0;4,63;0
74,1;2;0;3;35;11;15,0;0;59,16;0;0;7,82;0
88,15;2;0;0;42;2;48,68;0;75,31;0;0;5,75;1
70,15;3;0;2;41;5;8,24;0;75,31;0;0;0,4;0
114,29;3;0;2;29;3;1,43;0;100,0;0;0;4,99;0
86,26;3;0;4;35;8;17,65;2;68,41;1;0;6,08;0
46,88;2;1;0;18;4;3,97;0;81,95;0;0;6,37;0
108,24;3;0;7;43;7;37,17;0;91,5;0;0;4,99;0
101,44;2;0;2;59;0;29,82;1;77,12;0;0;6,03;0
125,14;1;0;4;18;1;1,48;1;82,95;0;0;4,99;0
141,0;2;0;4;27;0;19,11;0;96,24;0;0;5,63;0
178,41;2;0;0;35;0;8,47;0;73,91;0;1;1,98;0
72,41;3;0;1;35;5;68,23;1;75,31;0;0;3,86;1
32,5;2;0;2;35;1;25,71;2;51,48;0;0;1,68;1
75,79;2;0;4;54;6;4,91;0;75,31;0;1;4,44;0
61,08;3;1;4;34;8;3,84;2;79,97;0;0;4,99;0
1,0;2;0;8;45;13;15,1;1;87,75;1;1;4,99;0
131,03;2;0;5;67;0;4,54;0;48,25;0;0;3,14;0
135,23;3;0;4;41;1;15,83;0;71,98;0;0;4,99;0
112,69;2;0;6;42;5;13,81;0;100,0;0;1;7,72;0
87,97;2;0;2;32;1;68,23;1;61,69;0;0;1,59;0
114,15;2;0;3;56;4;68,23;1;65,1;0;1;1,1;0
125,12;3;0;3;24;3;23,87;0;67,45;0;0;6,28;0
128,7;1;0;4;53;5;11,16;0;48,89;0;0;6,43;0
90,47;2;0;3;27;7;68,23;1;95,75;0;1;3,61;0
118,21;3;0;1;38;4;15,77;2;79,61;1;1;4,99;0
82,91;2;0;2;18;1;32,4;1;100,0;1;0;4,99;0
219,58;3;0;4;38;13;37,96;2;63,44;0;0;6,35;0
116,71;1;0;4;29;8;51,08;0;45,38;1;0;4,99;0
95,83;2;0;3;63;0;5,94;1;96,55;0;0;7,91;0
147,04;3;0;2;26;3;17,32;2;92,16;1;0;4,99;0
59,15;2;0;4;52;0;1,83;0;100,0;0;0;5,9;0
37,71;3;0;6;33;10;34,64;1;93,59;0;0;6,69;0
93,91;2;0;3;43;6;42,67;2;84,55;0;0;4,28;0
87,3;2;1;2;35;3;38,77;0;81,76;0;1;2,13;0
26,07;3;0;5;35;3;11,37;2;100,0;0;0;4,49;0
86,86;3;0;1;21;3;18,34;1;86,45;0;0;1,67;0
86,16;1;0;1;22;5;17,32;0;45,94;0;0;7,86;1
71,88;2;0;2;22;8;17,32;0;74,13;0;0;5,41;0
89,85;2;1;2;35;1;4,12;0;24,42;0;1;5,72;0
27,52;3;0;3;36;13;9,53;1;44,93;0;0;3,47;0
99,52;2;0;1;28;2;24,5;0;100,0;0;0;4,24;0
163,29;2;0;3;34;0;57,45;0;75,31;1;0;5,01;0
103,43;2;0;4;35;1;46,56;0;100,0;0;0;4,66;0
86,77;2;1;2;32;3;11,15;0;54,31;0;0;6,92;0
64,27;3;0;2;26;0;68,23;2;35,58;0;0;2,73;0
132,12;3;0;6;31;0;6,69;2;49,05;0;0;2,93;0
107,34;2;1;0;54;0;0,78;0;57,47;0;0;5,49;1
30,28;1;0;1;46;0;36,5;1;59,14;0;0;4,11;0
33,38;1;0;7;37;5;33,81;0;100,0;1;0;2,19;0
118,61;3;1;4;35;0;18,32;0;100,0;0;0;5,35;1
53,22;3;0;2;19;0;17,32;0;69,12;0;0;6,31;0
25,22;2;0;4;57;8;47,35;1;50,33;0;0;4,99;0
125,54;2;0;4;35;0;24,71;1;88,78;0;0;4,99;1
139,59;3;0;5;27;7;19,6;0;99,37;0;0;7,53;0
109,87;2;0;7;18;3;45,42;2;70,69;0;0;3,8;0
109,9;3;0;4;32;4;14,32;1;75,31;0;0;4,71;0
87,06;3;0;1;30;1;4,04;1;78,85;0;1;3,22;0
82,64;2;0;5;37;4;32,81;0;70,5;0;0;6,61;1
69,76;2;0;3;35;1;16,07;1;56,76;0;0;0,31;0
67,62;3;0;3;48;0;2,23;2;62,75;0;0;5,23;0
210,63;3;0;5;65;3;0,53;0;78,0;0;1;2,6;0
218,27;3;0;0;44;3;62,58;0;74,19;0;0;4,99;0
113,01;1;0;2;18;12;2,18;1;77,85;0;0;4,21;0
129,32;2;0;3;37;0;18,18;1;75,31;0;0;5,82;0
97,37;3;0;2;35;2;9,77;0;90,44;0;0;1,09;0
112,25;1;0;2;26;5;13,04;1;89,98;0;0;4,96;0
172,55;1;0;4;30;3;64,41;0;64,14;0;1;5,05;0
20,82;2;0;1;18;3;5,31;0;21,56;0;0;2,8;0
99,48;2;0;4;33;13;2,97;2;100,0;0;0;1,82;0
130,34;2;0;4;48;3;5,94;1;43,64;0;0;9,4;0
117,38;1;0;4;38;8;17,32;1;78,91;0;0;3,78;0
47,44;1;0;6;20;3;18,6;2;84,47;0;0;3,68;0
77,38;2;0;4;36;1;1,88;0;75,31;0;1;5,37;0
81,88;2;0;2;57;13;32,82;0;94,93;0;0;3,67;0
147,44;2;0;3;36;9;9,21;0;71,6;0;1;7,52;0
155,05;3;0;2;44;3;31,52;1;56,11;0;0;4,32;0
60,22;3;0;2;68;3;13,37;1;75,31;0;0;5,38;0
99,48;3;0;4;37;3;28,47;0;100,0;0;0;4,99;0
118,01;2;1;3;23;9;19,67;2;81,87;0;1;3,58;0
28,8;2;0;3;18;3;0,66;0;41,11;0;0;6,53;0
1,55;3;0;1;35;5;0,49;0;61,88;0;0;4,66;0
95,95;3;0;2;18;9;14,71;0;72,75;0;0;4,54;0
118,96;2;0;2;35;13;3,94;0;74,07;0;0;4,07;1
116,08;2;0;3;46;1;9,22;1;95,21;0;0;2,39;0
219,58;3;0;3;36;7;37,56;1;84,75;0;0;6,02;0
72,47;3;0;1;20;3;8,79;0;51,16;0;0;5,36;1
71,32;2;1;5;45;1;0,26;2;75,31;1;0;8,68;0
6,24;2;0;1;55;4;5,58;0;92,88;0;1;4,99;0
71,79;1;0;2;52;13;2,01;2;99,93;0;1;6,27;0
100,1;2;0;4;42;3;42,85;0;87,58;0;0;5,73;0
56,94;2;0;1;25;1;5,97;1;66,31;0;0;7,08;0
110,64;2;0;4;26;6;13,36;0;67,38;0;0;7,22;0
121,8;2;0;1;37;8;15,43;2;65,66;0;0;4,17;0
81,22;1;0;4;37;3;25,55;0;47,23;0;0;4,85;0
121,08;2;0;2;23;2;29,42;1;71,83;0;0;6,56;0
119,07;3;0;6;41;4;68,23;1;79,31;0;0;7,77;0
5,02;2;1;5;35;6;8,39;0;76,9;0;1;3,96;0
159,05;2;0;5;33;5;24,71;2;69,34;0;1;3,78;0
121,5;2;0;2;35;0;23,35;0;95,36;0;1;4,99;0
11,73;2;0;0;39;9;36,64;2;86,67;1;0;9,46;0
165,13;1;0;1;18;1;12,06;0;55,71;1;0;5,55;0
129,66;2;0;2;50;9;57,93;0;100,0;0;0;5,56;0
109,6;2;0;0;30;3;64,05;0;75,31;1;0;10,06;0
99,48;1;0;4;34;13;18,36;0;82,73;0;1;5,43;0
99,48;1;0;4;29;7;9,28;0;49,29;0;0;7,54;0
28,09;2;1;1;21;4;18,34;1;76,74;0;0;3,48;0
25,19;2;0;3;29;2;2,99;0;61,72;0;0;10,11;0
121,2;2;0;4;41;0;11,0;1;100,0;0;0;4,99;0
79,39;2;0;4;62;1;25,81;0;59,92;0;1;4,3;1
104,28;1;0;1;58;0;29,07;1;84,41;0;1;6,68;0
111,37;2;0;3;30;2;32,14;0;89,4;0;0;4,98;0
21,59;2;0;6;38;1;10,07;2;70,17;0;0;8,02;0
150,18;2;0;3;54;5;39,0;0;37,58;0;0;6,0;0
99,48;3;0;0;31;0;45,86;0;83,37;1;0;4,99;0
152,44;2;0;3;42;12;45,01;0;83,28;0;0;6,06;0
95,92;3;0;3;18;1;7,22;1;82,53;0;0;3,2;0
170,71;2;0;3;48;1;12,7;1;40,83;0;0;4,35;0
219,58;3;0;3;47;3;8,91;2;56,77;0;1;6,67;1
92,91;3;0;1;40;6;32,21;0;100,0;0;0;5,02;0
74,14;2;1;5;24;5;47,46;0;92,1;0;0;4,99;0
102,19;1;0;0;43;2;2,17;0;92,39;0;1;7,8;0
176,07;3;1;6;35;5;16,53;0;100,0;0;0;4,99;0
71,73;2;0;5;35;0;40,07;0;37,55;0;0;4,1;0
55,67;1;0;2;18;3;30,71;2;99,35;0;0;1,73;0
99,48;2;0;4;30;3;5,51;0;87,25;0;0;5,4;0
125,08;2;0;5;35;13;14,1;0;75,31;0;0;2,55;0
14,63;2;0;7;62;6;51,56;1;80,02;1;1;7,36;0
121,27;3;0;3;20;0;36,78;0;78,9;0;0;3,82;0
174,1;3;0;1;58;2;65,98;1;47,41;0;1;4,99;0
127,44;2;0;2;23;2;16,02;2;92,64;0;0;5,03;0
91,12;3;0;2;58;13;18,18;1;66,92;0;0;4,66;0
99,48;1;1;2;45;4;2,31;2;97,95;0;1;2,42;0
124,03;1;0;1;18;3;23,2;2;37,07;0;1;8,3;0
99,48;3;0;3;45;3;9,97;0;92,53;0;0;1,92;0
139,73;2;0;1;42;3;66,81;1;100,0;0;0;8,39;0
106,28;2;0;5;35;3;12,99;0;75,31;0;0;3,05;0
167,69;2;0;1;26;2;56,41;1;75,31;0;1;1,3;0
55,1;2;0;5;18;5;1,75;1;74,49;0;0;6,39;0
142,89;2;0;1;27;1;18,09;2;63,57;0;1;5,7;0
141,7;2;1;2;35;0;38,1;0;59,09;0;0;4,32;0
42,64;2;1;2;18;0;2,07;2;75,56;0;1;7,75;0
141,14;3;0;2;20;8;17,32;0;100,0;0;0;5,3;0
160,02;2;0;3;54;0;18,63;1;32,37;0;1;4,85;0
156,99;2;0;3;26;3;0,9;2;91,66;0;0;7,63;0
43,63;3;0;3;35;1;11,58;0;99,49;0;0;3,16;0
99,48;2;0;4;35;5;30,96;0;29,06;0;0;5,12;0
102,07;2;0;5;27;5;24,11;0;100,0;0;0;8,8;0
165,16;2;1;3;35;13;7,2;0;61,72;1;1;9,47;1
213,57;3;0;3;40;11;9,7;0;68,92;0;1;4,99;0
82,08;2;0;3;18;2;34,62;1;51,24;0;0;7,45;1
138,02;2;0;4;31;7;9,14;0;61,57;0;1;4,99;1
96,42;2;0;6;46;4;26,94;0;64,37;0;0;4,99;0
99,48;3;0;3;46;5;23,49;1;99,57;0;1;2,81;0
113,37;1;0;2;18;2;3,84;0;55,52;0;1;2,58;0
36,59;2;0;1;40;3;54,6;0;85,02;0;1;6,24;0
134,32;2;0;1;35;11;13,88;0;59,55;0;0;1,61;0
15,25;2;0;2;26;3;17,32;2;78,65;0;0;3,51;1
152,87;3;1;3;36;3;29,84;1;64,11;0;1;4,5;1
173,89;2;0;3;25;1;0,72;2;65,12;0;1;4,99;1
92,44;2;0;2;18;3;3,28;0;80,61;0;0;2,52;0
82,46;2;0;7;23;1;17,32;0;81,23;0;0;10,57;0
106,24;3;0;4;52;3;3,14;0;89,48;0;0;6,95;0
112,15;1;0;2;35;0;0,17;0;75,31;0;1;4,06;0
99,48;1;0;6;55;12;66,66;0;49,48;0;1;4,99;0
86,38;3;0;2;18;1;7,54;0;77,03;0;0;4,99;0
116,48;2;0;3;25;3;27,61;1;100,0;0;1;2,36;0
148,58;2;0;6;41;3;2,47;1;80,59;0;1;4,99;0
219,58;3;0;2;19;3;23,63;0;87,44;0;0;4,99;0
94,63;3;0;4;25;6;4,66;0;75,31;0;1;7,64;1
91,75;2;1;2;38;0;58,01;1;72,28;0;0;1,49;0
107,04;3;0;2;24;11;68,23;2;70,72;0;0;4,31;0
127,42;2;1;4;26;3;42,78;0;95,53;0;0;2,5;0
97,42;3;0;3;28;4;67,31;2;74,61;0;0;0,42;0
85,93;2;0;1;35;9;2,41;1;81,33;0;1;5,18;0
92,47;3;0;4;64;0;19,81;0;57,94;0;0;4,93;0
99,48;2;1;1;49;1;26,28;0;88,1;0;0;2,97;0
89,78;2;0;3;35;5;68,23;1;52,11;0;0;5,14;0
89,3;3;0;5;39;5;68,23;0;91,67;0;0;3,67;0
146,31;2;0;3;18;0;45,18;1;66,68;0;1;4,24;0
99,48;2;1;7;46;1;17,21;2;47,48;0;0;4,85;0
165,36;3;0;1;50;0;8,65;0;75,31;0;1;3,29;0
82,2;3;0;4;32;0;1,06;0;52,18;0;0;7,51;0
90,77;3;0;2;53;2;2,86;1;81,41;0;0;4,94;0
74,07;2;0;3;42;0;17,32;0;52,21;0;0;7,05;0
152,0;2;0;3;22;1;10,0;2;75,31;0;0;4,98;0
99,48;2;0;1;25;1;53,76;1;82,44;0;1;1,73;1
134,4;2;0;0;37;4;54,87;1;67,55;0;0;2,52;1
58,71;3;1;1;35;7;48,55;0;86,05;1;0;5,54;1
11,07;2;0;6;54;3;19,3;0;84,92;0;1;6,91;0
22,55;2;0;3;48;3;10,03;1;62,64;0;0;7,82;0
99,48;2;0;2;18;0;10,73;1;100,0;0;1;3,26;0
132,75;3;0;4;35;7;28,3;0;100,0;0;1;5,52;0
129,87;3;0;4;39;0;46,43;0;51,32;0;1;0,99;0
78,96;2;0;1;57;8;22,09;0;75,31;0;0;3,76;0
153,14;2;0;4;36;10;68,23;2;100,0;0;0;6,01;0
108,32;2;0;4;43;5;33,1;1;100,0;0;1;8,48;0
62,39;3;0;4;35;5;11,49;1;74,34;1;1;4,53;0
82,53;2;0;5;46;5;17,32;2;80,63;0;0;4,37;0
201,13;2;0;4;23;3;68,23;0;75,31;0;0;3,65;0
104,33;2;0;2;26;1;19,82;2;77,54;0;0;7,49;0
161,2;3;0;2;35;1;17,32;1;93,53;0;0;3,52;0
40,11;2;1;5;42;2;0,05;0;61,38;0;0;3,38;0
38,04;3;1;1;18;13;3,37;1;77,81;0;0;4,99;1
88,53;3;0;2;18;13;54,82;0;76,58;0;1;5,87;0
